config,removed_id,library_name,model_type,model_name,k,verified
ibm-granite/granite-embedding-125m-english,,,,,,
avsolatorio/GIST-large-Embedding-v0,,,,,,
ibm-granite/granite-embedding-125m-english,,,,,,
w601sxs/b1ade-embed,,,,,,
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,nodoc,w601sxs/b1ade-embed,3.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name_nodoc,weighted,3.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,nodoc,w601sxs/b1ade-embed,5.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name_nodoc,weighted,5.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,nodoc,w601sxs/b1ade-embed,7.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name_nodoc,weighted,7.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,nodoc,w601sxs/b1ade-embed,10.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name_nodoc,weighted,10.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,False
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,nodoc,w601sxs/b1ade-embed,15.0,True
,6450e0fbea4c5726ea4ee3ae4a6ec82760321365e68ea0826fefad06b5f6be14,pytorch,name_nodoc,weighted,15.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,1.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,1.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,3.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,3.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,5.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,5.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,7.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,7.0,False
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,10.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,10.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,nodoc,w601sxs/b1ade-embed,15.0,True
,6947830bd676069def92eca73fb07c961964b9104a2d8b2bb7c447a53c263652,pytorch,name_nodoc,weighted,15.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,1.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,1.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,3.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,3.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,5.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,5.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,7.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,7.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,10.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,10.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,nodoc,w601sxs/b1ade-embed,15.0,False
,6b810c37d6e9318aec3f6e5550d08fb587ecc6129c8e1c95fc7d53ec62c82f8e,pytorch,name_nodoc,weighted,15.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,1.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,1.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,False
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,3.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,3.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,5.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,5.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,7.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,7.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,10.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,10.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,nodoc,w601sxs/b1ade-embed,15.0,True
,6d3819fdcfd03a7e3faf9fcf646ebc807e10aef8c6b276b60a58cd3b512a0cd6,pytorch,name_nodoc,weighted,15.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,1.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,1.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,3.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,3.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,5.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,5.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,7.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,7.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,10.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,10.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,False
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,nodoc,w601sxs/b1ade-embed,15.0,True
,a5c96c24313a4ca4668d3a2257bee67a9d5192da1b3a2cef3b9176d4dc59407f,pytorch,name_nodoc,weighted,15.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,1.0,False
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,1.0,False
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,3.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,3.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,5.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,5.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,5.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,7.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,7.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,7.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,10.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,10.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,10.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name,ibm-granite/granite-embedding-125m-english,15.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,nodoc,w601sxs/b1ade-embed,15.0,True
,b3b57be7585a2a11a6d67b0cec3be700a146280e82d1933e45db1a1bcd0d27c6,pytorch,name_nodoc,weighted,15.0,True
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,name,ibm-granite/granite-embedding-125m-english,1.0,False
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,code,avsolatorio/GIST-large-Embedding-v0,1.0,True
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,docstring,ibm-granite/granite-embedding-125m-english,1.0,True
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,nodoc,w601sxs/b1ade-embed,1.0,True
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,name_nodoc,weighted,1.0,True
,c8aedfebb23d6c36d8925b5c103d24de1466360a592553382455537024c98a0e,pytorch,name,ibm-granite/granite-embedding-125m-english,3.0,True
